Player ID,First Name,Last Name,Known Name,Born Date,Shirt Number,Position,Position Detail,Citizenship,Height,Foot,Photo,Module Position,Age
30392,MALO,GUSTO,GUSTO M.,2003-05-19,0,Defender,,France,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/GUSTO M._30392.png,0,21.1
10795,LUCAS,HERNANDEZ,HERNANDEZ L.,1996-02-14,0,Defender,Centre-Back,France,184.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HERNANDEZ L._10795.png,0,28.4
15562,THEO BERNARD FRANCOIS,HERNANDEZ,HERNANDEZ T.,1997-10-06,22,Defender,Left-Back,France,184.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/HERNANDEZ T._15562.png,0,26.7
16329,BOUBACAR,KAMARA,KAMARA B.,1999-11-23,0,Midfielder,Defensive Midfield,France,184.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KAMARA B._16329.png,0,24.6
11041,N'GOLO,KANTE',KANTE' N.,1991-03-29,13,Midfielder,,France,171.0,right,,0,33.3
25704,RANDAL,KOLO MUANI,KOLO MUANI R.,1998-12-05,12,Striker,Centre-Forward,France,187.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KOLO MUANI R._25704.png,0,25.6
16128,IBRAHIMA,KONATE',KONATE' I.,1999-05-25,24,Defender,,France,194.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KONATE' I._16128.png,0,25.1
17928,JULES,KOUNDE',KOUNDE' J.,1998-11-12,5,Defender,Centre-Back,France,180.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/KOUNDE' J._17928.png,0,25.6
21438,MIKE,MAIGNAN,MAIGNAN M.,1995-07-03,16,Goalkeeper,Goalkeeper,France,191.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MAIGNAN M._21438.png,0,29.0
11711,KYLIAN,MBAPPE',MBAPPE' K.,1998-12-20,10,Striker,Centre-Forward,France,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MBAPPE' K._11711.png,0,25.5
14970,FERLAND,MENDY,MENDY F.,1995-06-08,3,Defender,,France,180.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/MENDY F._14970.png,0,29.1
11045,BENJAMIN,PAVARD,PAVARD B.,1996-03-28,2,Defender,Centre-Back,France,186.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/PAVARD B._11045.png,0,28.3
7437,ADRIEN,RABIOT,RABIOT A.,1995-04-03,14,Midfielder,Center Midfield,France,188.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/RABIOT A._7437.png,0,29.2
30184,WILLIAM,SALIBA,SALIBA W.,2001-03-24,17,Defender,Centre-Back,France,192.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SALIBA W._30184.png,0,23.3
50346,BRICE,SAMBA,SAMBA B.,1994-04-25,1,Goalkeeper,Goalkeeper,France,187.0,left,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/SAMBA B._50346.png,0,30.2
17930,AURELIEN,TCHOUAMENI,TCHOUAMENI A.,2000-01-27,8,Midfielder,Defensive Midfield,France,188.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TCHOUAMENI A._17930.png,0,24.4
20214,MARCUS,THURAM,THURAM M.,1997-08-06,15,Striker,Centre-Forward,France,192.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/THURAM M._20214.png,0,26.9
23036,JEAN-CLAIR,TODIBO,TODIBO J.,1999-12-30,0,Defender,Centre-Back,France,190.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/TODIBO J._23036.png,0,24.5
14949,DAYOT,UPAMECANO,UPAMECANO D.,1998-10-27,4,Defender,Centre-Back,France,186.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/UPAMECANO D._14949.png,0,25.7
29951,WARREN,ZAIRE EMERY,ZAIRE-EMERY W.,2006-03-08,18,Midfielder,,France,178.0,right,https://s3.eu-west-1.amazonaws.com/it.sics.logo/120/players/ZAIRE-EMERY W._29951.png,0,18.3
